metodo,documento,pergunta,rouge1_mean,rouge1_std,rouge2_mean,rouge2_std,rougeL_mean,rougeL_std,rougeLsum_mean,rougeLsum_std,bleu_mean,bleu_std,bertscore_precision_mean,bertscore_precision_std,bertscore_recall_mean,bertscore_recall_std,bertscore_f1_mean,bertscore_f1_std,f1_token_mean,f1_token_std,exact_match_mean,exact_match_std,latencia_segundos_mean,latencia_segundos_std,n_fontes_mean,n_fontes_std
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf",Qual é o limite de carga horária para atividades remuneradas eventuais previstas no artigo 7º da Resolução Normativa nº 218 de 2024?,0.3433333333333333,0.016101529717988262,0.19331896551724137,0.009369424620381104,0.3433333333333333,0.016101529717988262,0.3433333333333333,0.016101529717988262,0.08245462999593131,0.006655619935593602,0.8365852117538453,0.0003468257671288635,0.922139436006546,0.0006940258273818046,0.8772811591625214,0.00012366068984045686,0.3798913043478261,0.007875748231624728,0.0,0.0,6.24235,0.30919986434523394,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf","Para cada hora de regência de aulas, quantas horas adicionais o docente computará para atividades de organização e apoio ao ensino?",0.4,0.0,0.20689655172413796,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.834890604019165,0.0,0.8828171491622925,0.0,0.8581852316856384,0.0,0.2926829268292683,0.0,0.0,0.0,4.6416699999999995,0.009436930998299512,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf",Quais são os regimes de trabalho previstos para os docentes do EBTT no IFPI?,0.4931506849315069,0.0,0.19718309859154928,0.0,0.410958904109589,0.0,0.410958904109589,0.0,0.0,0.0,0.8409399390220642,0.0,0.9313183426856995,0.0,0.8838246464729309,0.0,0.5531914893617021,0.0,0.0,0.0,6.80801,0.00934326257554347,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Em que guia se baseou a metodologia de elaboração do PDTIC do IFPI?,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.2670200000000005,0.0114196516778946,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Para qual exercício foi prorrogada a vigência do PDTIC-2022/2024 do IFPI?,0.4800000000000001,0.0,0.2916666666666667,0.0,0.4,0.0,0.4,0.0,0.1690653646485627,0.0,0.8415287733078003,0.0,0.9482990503311157,0.0,0.8917292952537537,0.0,0.5405405405405406,0.0,0.0,0.0,5.34255,0.015624286650382799,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Quais são as três fases da metodologia de elaboração do PDTIC descritas no documento?,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.828247753133104,0.0,0.9927828311920166,0.0,0.9966408014297485,0.0,0.9947080612182617,0.0,1.0,0.0,0.0,0.0,3.50163,0.011028654597104007,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Qual resolução foi revogada pela Resolução Normativa nº 236 de 2025?,0.3636363636363636,0.0,0.2580645161290323,0.0,0.3636363636363636,0.0,0.3636363636363636,0.0,0.1371412313982141,0.0,0.9315725564956665,0.0,0.8553409576416016,0.0,0.8918307423591614,0.0,0.4347826086956522,0.0,0.0,0.0,4.88805,0.007468935667148633,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a carga horária total do curso Escola da Terra?,0.787878787878788,0.0,0.7741935483870968,0.0,0.787878787878788,0.0,0.787878787878788,0.0,0.5695988432761473,0.0,0.9143187999725342,0.0,0.9894363880157471,0.0,0.9503955841064453,0.0,0.8125000000000002,0.0,0.0,0.0,3.9763600000000006,0.008204632837610738,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a meta física do curso Escola da Terra em número de vagas?,0.7272727272727273,0.0,0.7096774193548387,0.0,0.7272727272727273,0.0,0.7272727272727273,0.0,0.5471114295717522,0.0,0.8801493048667908,0.0,0.9877628684043884,0.0,0.9308561682701111,0.0,0.7741935483870968,0.0,0.0,0.0,4.3632100000000005,0.013535833102464853,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quando está previsto o início do curso Escola da Terra?,0.4944281524926685,0.03029356898304018,0.20867630700778644,0.0478386831794104,0.439882697947214,0.04945888813557579,0.439882697947214,0.04945888813557579,0.1786154994060883,0.05754915358684247,0.869541472196579,0.009346537892071025,0.9172881484031677,0.011029712625408864,0.8927764296531677,0.01014530758605777,0.5608374384236453,0.028818786558184744,0.0,0.0,3.80464,0.03425979827403799,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quem é o coordenador do curso Escola da Terra?,0.6086956521739131,0.0,0.5714285714285713,0.0,0.6086956521739131,0.0,0.6086956521739131,0.0,0.5760844201603896,0.0,0.9166338443756104,0.0,0.9614384174346924,0.0,0.9385016560554504,0.0,0.7272727272727273,0.0,0.0,0.0,3.15252,0.008274431836822468,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Qual é a forma de acesso ao curso FIC em Aquicultor?,0.5,0.0,0.26666666666666666,0.0,0.4375,0.0,0.4375,0.0,0.0,0.0,0.8560178816318512,0.0012624633038068951,0.9253555059432983,0.0019814071189893597,0.8893371462821961,0.0015961785398346188,0.5333333333333333,0.0,0.0,0.0,3.9787100000000004,0.012271869367695218,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Quantas vagas são ofertadas no curso FIC em Aquicultor?,0.6545,0.15215945583498908,0.45776397515527945,0.17701681739651695,0.6545,0.15215945583498908,0.6545,0.15215945583498908,0.17908475376058935,0.28835384847147405,0.8938736498355866,0.04877474162630034,0.9752553641796112,0.009062010827115973,0.93237384557724,0.030329778014058638,0.6885869565217391,0.12863722111653675,0.0,0.0,3.6230599999999997,0.3937875857193402,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Em que ano o Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos?,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.0,0.9999999403953552,0.0,1.0,0.0,1.0,0.0,3.4884,0.008146028343786773,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a carga horária total do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249529004096985,0.0,0.8356121182441711,0.0,0.8302482962608337,0.0,0.0,0.0,0.0,0.0,2.5072099999999997,0.010801280788252385,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a unidade de oferta do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas descrita no PPC?,0.1739130434782609,0.0,0.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.0,0.0,0.0,0.7902743220329285,0.0,0.8632662892341614,0.0,0.8251592516899109,0.0,0.22222222222222224,0.0,0.0,0.0,4.13564,0.009107164456868147,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Quantas vagas por ano são ofertadas no Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,0.23529411764705882,0.0,0.0625,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.8184553384780884,0.0,0.9159019589424133,0.0,0.8644410371780396,0.0,0.27586206896551724,0.0,0.0,0.0,3.661,0.011358599287666298,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Como é composta a CPPD do IFPI em número de membros titulares e suplentes?,0.4342530943099461,0.06813547229412854,0.197597273323809,0.038762651235573264,0.355117190563706,0.022619531798719516,0.355117190563706,0.022619531798719516,0.11404902521292153,0.012508341446277502,0.8874727785587311,0.015208591576823144,0.936084246635437,0.005853491592912887,0.9110262751579284,0.006083466206024771,0.4864754972537727,0.07599429772710317,0.0,0.0,4.333679999999999,0.21124232951228736,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Qual é o mandato dos integrantes da CPPD do IFPI?,0.4117647058823529,0.0,0.3125,0.0,0.4117647058823529,0.0,0.4117647058823529,0.0,0.23321503395334311,0.0,0.8847048282623291,0.0,0.8674375414848328,0.0,0.8759860992431641,0.0,0.4375000000000001,0.0,0.0,0.0,3.18047,0.013782843602746907,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf","Qual é o limite anual de horas para a participação esporádica remunerada em palestras, conferências e atividades artísticas e culturais de docentes em dedicação exclusiva?",0.2926829268292683,0.0,0.20512820512820512,0.0,0.2926829268292683,0.0,0.2926829268292683,0.0,0.0,0.0,0.8036078810691833,0.0,0.9253432154655457,0.0,0.8601899147033691,0.0,0.375,0.0,0.0,0.0,4.4677500000000006,0.007940368029533976,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf",Qual é o limite de carga horária para atividades remuneradas eventuais previstas no artigo 7º da Resolução Normativa nº 218 de 2024?,0.16666666666666669,0.0,0.09090909090909091,0.0,0.16666666666666669,0.0,0.16666666666666669,0.0,0.0,0.0,0.8233992457389832,0.0,0.8057843446731567,0.0,0.814496636390686,0.0,0.1,0.0,0.0,0.0,2.93817,0.012156027311584881,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf","Para cada hora de regência de aulas, quantas horas adicionais o docente computará para atividades de organização e apoio ao ensino?",0.8837209302325583,0.0,0.7804878048780488,0.0,0.8837209302325583,0.0,0.8837209302325583,0.0,0.3414504535105491,0.0,0.9086815118789673,0.0,0.9197208881378174,0.0,0.9141678810119629,0.0,0.8749999999999998,0.0,0.0,0.0,3.6020200000000004,0.013623248103477183,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf",Quais são os regimes de trabalho previstos para os docentes do EBTT no IFPI?,0.5531914893617021,0.0,0.3555555555555555,0.0,0.5531914893617021,0.0,0.5531914893617021,0.0,0.2171788734284664,0.0,0.9010717272758484,0.0,0.9406071305274963,0.0,0.9204151034355164,0.0,0.6285714285714286,0.0,0.0,0.0,4.34649,0.010227897579115979,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Em que guia se baseou a metodologia de elaboração do PDTIC do IFPI?,0.3768115942028986,0.0,0.2388059701492537,0.0,0.34782608695652173,0.0,0.34782608695652173,0.0,0.17078893748090399,0.0,0.8468525409698486,0.0,0.8980249762535095,0.0,0.8716883063316345,0.0,0.3673469387755102,0.0,0.0,0.0,5.21642,0.013166945144734425,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Para qual exercício foi prorrogada a vigência do PDTIC-2022/2024 do IFPI?,0.38095238095238093,0.0,0.1,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.8385323882102966,0.0,0.8902472853660583,0.0,0.8636163473129272,0.0,0.4444444444444445,0.0,0.0,0.0,4.94811,0.012331842252207712,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Quais são as três fases da metodologia de elaboração do PDTIC descritas no documento?,0.6923076923076923,0.0,0.64,0.0,0.6923076923076923,0.0,0.6923076923076923,0.0,0.3545649986147617,0.0,0.9126512408256531,0.0,0.9584945440292358,0.0,0.9350113272666931,0.0,0.6842105263157894,0.0,0.0,0.0,4.18338,0.011660169619501764,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Qual resolução foi revogada pela Resolução Normativa nº 236 de 2025?,0.37500000000000006,0.0,0.26666666666666666,0.0,0.37500000000000006,0.0,0.37500000000000006,0.0,0.0,0.0,0.9381101131439209,0.0,0.8576550483703613,0.0,0.8960802555084229,0.0,0.4545454545454546,0.0,0.0,0.0,3.17629,0.0077743810042986555,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a carga horária total do curso Escola da Terra?,0.4920000000000001,0.010327955589886514,0.38478260869565223,0.008419529013494418,0.4920000000000001,0.010327955589886514,0.4920000000000001,0.010327955589886514,0.13665514150924446,0.0037469995631235786,0.8837987065315247,0.00251681918715266,0.9603244245052338,0.0013286171632079875,0.9204732775688171,0.0019607054113045465,0.6235627530364373,0.011261563767579504,0.0,0.0,5.2926899999999995,0.05171407394940378,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a meta física do curso Escola da Terra em número de vagas?,0.37209302325581395,0.0,0.14634146341463417,0.0,0.2325581395348837,0.0,0.2325581395348837,0.0,0.08928953574702554,0.0,0.8402918577194214,0.0,0.9158283472061157,0.0,0.8764355182647705,0.0,0.4,0.0,0.0,0.0,4.53112,0.012211451820138256,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quando está previsto o início do curso Escola da Terra?,0.5806451612903225,0.0,0.3448275862068965,0.0,0.5806451612903225,0.0,0.5806451612903225,0.0,0.3334477432809602,0.0,0.8885897397994995,0.0,0.9396146535873413,0.0,0.9133901596069336,0.0,0.6428571428571429,0.0,0.0,0.0,3.41873,0.0050407340735254096,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quem é o coordenador do curso Escola da Terra?,0.09999999999999999,0.0,0.0,0.0,0.09999999999999999,0.0,0.09999999999999999,0.0,0.0,0.0,0.8250470161437988,0.0,0.8430057168006897,0.0,0.833929717540741,0.0,0.0,0.0,0.0,0.0,2.88495,0.00912192109396072,4.0,0.0
tfidf,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Qual é a forma de acesso ao curso FIC em Aquicultor?,0.42049910873440277,0.00602731058962128,0.2556451612903226,0.003895531383384279,0.3003565062388592,0.0043052218497294965,0.3003565062388592,0.0043052218497294965,0.12257318556704111,0.002451917826004402,0.861373382806778,9.066531136384306e-05,0.9269160628318787,0.0001816761240730047,0.8929436206817627,0.00013301801794250048,0.4954545454545455,0.007318877144540087,0.0,0.0,4.0429900000000005,0.02968480531630021,4.0,0.0
tfidf,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Quantas vagas são ofertadas no curso FIC em Aquicultor?,0.56,0.0,0.34782608695652173,0.0,0.56,0.0,0.56,0.0,0.0,0.0,0.863581657409668,0.0,0.969627320766449,0.0,0.9135372638702393,0.0,0.608695652173913,0.0,0.0,0.0,3.8610999999999995,0.010029955134495795,4.0,0.0
